amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;paidBy;paidFor;Utilisateur anonyme;paymentMethod;photo;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryId;categoryIcon;categoryColor;paymentMethodId;paymentMethodIcon;paymentMethodColor;paidById;paidToId;splitObjects
"15 000";"0,49";"Boissons";"30 633,309";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"25 000";"0,82";"Restaurants";"30 633,309";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,82";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':25000000,'shareInHomeCurrency':820,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"120 000";"3,89";"Transport";"30 814,685";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,89";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':120000000,'shareInHomeCurrency':3890,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"1 190 000";"38,70";"Hébergements";"30 746,045";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"38,70";"En espèces";"";"";"";"";"Expense";"7";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':1190000000,'shareInHomeCurrency':38700,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"70 000";"2,29";"Restaurants";"30 633,309";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,29";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':70000000,'shareInHomeCurrency':2290,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Blanchisserie";"30 745,371";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_laundry_service-false-51f0cc41f89738b2c779ae8e61e45adf";"local_laundry_service";"#0097A7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Divertissement";"30 745,371";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"theaters-false-336fdcf7d540e4b430a890b63da159c9";"theaters";"#FF5722";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"64 000";"2,08";"Boissons";"30 745,371";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,08";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':64000000,'shareInHomeCurrency':2080,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Divertissement";"30 745,371";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"theaters-false-336fdcf7d540e4b430a890b63da159c9";"theaters";"#FF5722";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"100 000";"3,25";"Restaurants";"30 745,371";"France";"FR";"19/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,25";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':100000000,'shareInHomeCurrency':3250,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"7 000";"0,23";"Courses";"30 745,371";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,23";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':7000000,'shareInHomeCurrency':230,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"75 000";"2,44";"Restaurants";"30 745,371";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,44";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':75000000,'shareInHomeCurrency':2440,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"70 000";"2,28";"Boissons";"30 752,616";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,28";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':70000000,'shareInHomeCurrency':2280,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"18 000";"0,59";"Courses";"30 752,616";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':18000000,'shareInHomeCurrency':590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,30";"Tourisme";"30 752,616";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"27 000";"0,88";"Frais de change";"30 752,616";"France";"FR";"18/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,88";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_atm-false-38bd75550f7965937ff6c6df7dac241b";"local_atm";"#3F51B5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':27000000,'shareInHomeCurrency':880,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"95 000";"3,09";"Restaurants";"30 752,616";"France";"FR";"17/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,09";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':95000000,'shareInHomeCurrency':3090,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"49 000";"1,59";"Boissons";"30 814,685";"France";"FR";"17/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':49000000,'shareInHomeCurrency':1590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"65 000";"2,11";"Restaurants";"30 814,685";"France";"FR";"17/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,11";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':65000000,'shareInHomeCurrency':2110,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"14 000";"0,45";"Courses";"30 814,685";"France";"FR";"17/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,45";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':14000000,'shareInHomeCurrency':450,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"70 000";"2,27";"Transport";"30 814,685";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,27";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':70000000,'shareInHomeCurrency':2270,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,30";"Restaurants";"30 828,439";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Activités";"30 828,439";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"150 000";"4,87";"Transport";"30 828,439";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,87";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':150000000,'shareInHomeCurrency':4870,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"890 000";"28,95";"Hébergements";"30 746,045";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"28,95";"En espèces";"";"";"";"";"Expense";"4";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':890000000,'shareInHomeCurrency':28950,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"767 000";"24,95";"Vols";"30 746,045";"France";"FR";"16/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"24,95";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"flight-false-504541934e46dc88caac2c0788e10519";"flight";"#4285F4";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':767000000,'shareInHomeCurrency':24950,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"35 000";"1,14";"Restaurants";"30 828,439";"France";"FR";"15/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,14";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':35000000,'shareInHomeCurrency':1140,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Boissons";"30 828,439";"France";"FR";"15/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"125 000";"4,05";"Restaurants";"30 828,439";"France";"FR";"15/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,05";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':125000000,'shareInHomeCurrency':4050,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Activités";"30 828,439";"France";"FR";"15/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"145 000";"4,70";"Restaurants";"30 828,439";"France";"FR";"14/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,70";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':145000000,'shareInHomeCurrency':4700,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"70 000";"2,27";"Restaurants";"30 802,879";"France";"FR";"14/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,27";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':70000000,'shareInHomeCurrency':2270,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"55 000";"1,79";"Restaurants";"30 802,879";"France";"FR";"13/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,79";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':55000000,'shareInHomeCurrency':1790,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,30";"Restaurants";"30 833,917";"France";"FR";"13/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Activités";"30 833,917";"France";"FR";"13/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"450 000";"14,52";"Activités";"30 985,654";"France";"FR";"13/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"14,52";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':450000000,'shareInHomeCurrency':14520,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"35 000";"1,13";"Blanchisserie";"30 985,654";"France";"FR";"12/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,13";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_laundry_service-false-51f0cc41f89738b2c779ae8e61e45adf";"local_laundry_service";"#0097A7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':35000000,'shareInHomeCurrency':1130,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,61";"Activités";"30 985,654";"France";"FR";"12/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,61";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1610,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"37 000";"1,19";"Restaurants";"30 985,654";"France";"FR";"12/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,19";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':37000000,'shareInHomeCurrency':1190,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,61";"Activités";"30 985,654";"France";"FR";"12/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,61";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1610,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"35 000";"1,13";"Restaurants";"30 985,654";"France";"FR";"11/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,13";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':35000000,'shareInHomeCurrency':1130,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"37 000";"1,20";"Restaurants";"30 840,659";"France";"FR";"11/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,20";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':37000000,'shareInHomeCurrency':1200,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,30";"Tourisme";"30 840,659";"France";"FR";"11/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"300 000";"9,76";"Tourisme";"30 746,045";"France";"FR";"11/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"9,76";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':300000000,'shareInHomeCurrency':9760,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"1 600 000";"52,04";"Hébergements";"30 746,045";"France";"FR";"11/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"52,04";"En espèces";"";"";"";"";"Expense";"5";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':1600000000,'shareInHomeCurrency':52040,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"12 000";"0,39";"Courses";"30 840,659";"France";"FR";"10/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,39";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':12000000,'shareInHomeCurrency':390,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"154 000";"4,99";"Frais de change";"30 840,659";"France";"FR";"10/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,99";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_atm-false-38bd75550f7965937ff6c6df7dac241b";"local_atm";"#3F51B5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':154000000,'shareInHomeCurrency':4990,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"68 000";"2,21";"Restaurants";"30 746,045";"France";"FR";"10/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,21";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':68000000,'shareInHomeCurrency':2210,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
